1 2.6133824018279170e+03 2.0880863844574454e-14 58405445 2.6133824018277905e+03 6.9602879481918205e-16 16896 7.0940365549176931e-04 4.2036528611788526e-05 147224
2 4.4696095276131127e+03 5.9010403903224265e-15 58403441 4.4696095276131255e+03 8.1393660556171165e-16 9406 7.0727389538660645e-04 4.1948842408601195e-05 135097
3 2.0522283375436700e+03 1.3738400956253640e-14 58205571 2.0522283375436546e+03 2.2158711219764102e-16 9048 7.0797611260786653e-04 4.2019444663310423e-05 139497
4 2.0913183962234034e+03 1.6090952016855673e-14 58534071 2.0913183962233015e+03 4.3489059505017451e-16 9226 7.0810399483889341e-04 4.2022569687105715e-05 135505
5 2.7032730743522761e+03 1.5980996793883045e-14 58173707 2.7032730743522870e+03 3.3644203776595753e-16 9112 7.0761778624728322e-04 4.1981391404988244e-05 133946
6 2.7182842281379317e+03 1.8569417953388576e-14 58445302 2.7182842281379308e+03 1.6729205363413137e-15 9485 7.1128812851384282e-04 4.2146606574533507e-05 134884
7 2.7748042661959253e+03 2.4582671817239180e-15 58087508 2.7748042661959239e+03 1.3110758302527569e-15 8977 7.0736260386183858e-04 4.1969731682911515e-05 134523
8 2.5979707839242519e+03 1.2830390944438619e-13 58116391 2.5979707839241782e+03 0.0000000000000000e+00 9212 7.0959131699055433e-04 4.2041108827106655e-05 134062
9 8.5222898693621846e+03 2.1343904413356818e-15 48132231 8.5222898693621792e+03 6.4031713240070504e-16 7329 7.1001669857650995e-04 4.2127507185796276e-05 109089
10 2.2369667285062515e+03 5.4481047252300158e-14 45920463 2.2369667285063306e+03 8.1314995898952580e-16 7127 7.0821621920913458e-04 4.2037077946588397e-05 104336
11 5.1207389799183075e+04 6.0245328662758527e-14 46049620 5.1207389799181416e+04 1.8471445108865241e-15 7135 7.0812890771776438e-04 4.1947674617404118e-05 104727
12 4.6747243019459829e+03 1.0788897041718793e-11 45744710 4.6747243019398320e+03 1.9455579474398579e-16 6962 7.0952496025711298e-04 4.2116582335438579e-05 104163
13 7.6919804587105655e+03 2.7431527152721148e-14 45755976 7.6919804587101080e+03 7.0943604705317535e-16 6922 7.0825289003551006e-04 4.1969178710132837e-05 112984
14 2.2216958582245516e+03 2.6609022741070997e-15 46205815 2.2216958582245529e+03 8.1873916126372245e-16 7264 7.1104685775935650e-04 4.2127627239096910e-05 105101
15 7.9981034411350229e+03 1.8614948378199516e-13 45710393 7.9981034411360024e+03 6.8228277501028350e-16 6993 7.0878991391509771e-04 4.1971379687311128e-05 104222
16 2.2622979807915440e+03 5.6283150729621995e-15 45790698 2.2622979807915408e+03 1.0050562630289656e-15 7048 7.1107607800513506e-04 4.2115399992326275e-05 103963
17 4.6488085414441930e+03 6.2604923814935910e-15 46215770 4.6488085414442157e+03 1.1738423215300426e-15 7209 7.0926349144428968e-04 4.2104391468456015e-05 104601
18 1.4304532734398865e+04 1.5640895147739521e-14 45796097 1.4304532734398843e+04 1.5259409900233703e-15 6954 7.1086367825046182e-04 4.2167219362454489e-05 105286
19 2.0606757531429294e+03 1.4785476299666936e-14 46307032 2.0606757531429284e+03 6.6203625222389295e-16 11683 7.0877472171559930e-04 4.2016326915472746e-05 104722
20 3.6410030916050709e+03 9.8667976423479930e-15 45792703 3.6410030916050491e+03 1.3738578995674502e-15 7071 7.1103096706792712e-04 4.2155686969636008e-05 109526
21 4.3851066267853657e+03 1.6799835696951459e-14 45817913 4.3851066267854167e+03 2.0740537897470698e-16 6996 7.0943200262263417e-04 4.2005514842458069e-05 108765
22 8.7346003991559992e+03 3.7485182798962584e-15 47199390 8.7346003991561611e+03 2.4990121865974591e-15 7056 7.0835568476468325e-04 4.1969495214289054e-05 106693
23 4.0408567409358625e+03 3.1060311436726640e-14 45783782 4.0408567409360212e+03 9.0029888222392517e-16 7137 7.0799898821860552e-04 4.1977742512244731e-05 105602
24 2.0858429473301157e+03 4.3603220603789163e-14 45788045 2.0858429473300994e+03 1.9621449271705278e-15 6922 7.0761016104370356e-04 4.1992178012151271e-05 108486
25 3.9365603538269925e+03 5.4293910344561525e-15 46217134 3.9365603538268801e+03 6.9311374907952865e-16 7225 7.0736650377511978e-04 4.1945790144382045e-05 109225
26 1.3010695828656597e+04 2.4745880517664847e-14 45711770 1.3010695828656400e+04 1.3980723456308034e-16 6942 7.0859177503734827e-04 4.1964169213315472e-05 105835
27 2.0987447812920018e+03 9.7287465521332616e-14 45918257 2.0987447812922192e+03 2.3834345673375232e-15 7135 7.0806953590363264e-04 4.2034182115457952e-05 105849
28 3.6020999117146403e+03 7.1274178446583256e-12 46144351 3.6020999115651421e+03 6.3122534362028933e-16 7034 7.0921814767643809e-04 4.2101146391360089e-05 111805
29 3.0983929619772825e+03 8.3658203845088984e-15 45801713 3.0983929619772780e+03 7.3384389337797467e-16 6982 7.0880952989682555e-04 4.1986018914030865e-05 110006
30 2.0515423822547541e+03 8.8664480893964785e-16 46288013 2.0515423822547109e+03 6.6498360670474987e-16 7145 7.0878741098567843e-04 4.2056377424160019e-05 106622
31 1.1145689823415956e+04 8.6986213276191850e-14 45725155 1.1145689823415989e+04 1.6320115061199174e-16 6977 7.0819380925968289e-04 4.1961859096772969e-05 106700
